id,cs,texto
637,0,"?? #ATENCIÓN | El número de fallecidos por coronavirus ascendió a 3.275 en Ecuador"""" donde la cifra de contagios confirmados totaliza 38.103"""" es decir 447 casos en las últimas 24 horas.  ? 2.055 fallecidos probables por COVID-19. ?? Tungurahua: 65 muertos y 451 contagios. https://t.co/CMHMVg4tS9"
638,0,?? #Mundo | La Comisión Económica para América Latina y El Caribe (CEPAL) subió a su portal el informe sobre los desafíos sociales de la crisis por COVID-19. Los detalles ?? https://t.co/0RYXKCJ7h3
639,0,El gran aumento de casos de negros hospitalizados o fallecidos por covid-19 ha evidenciado las desigualdades raciales en Brasil. Lee el reportaje de @agenciapublica aquí: https://t.co/lwITvUiaDj
640,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/21TwGvi4XK"
641,0,Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de covid-19 en diferentes situaciones https://t.co/vVbc63OIME
642,0,???? Tiempos de pandemia!! #pandemia #covid_19 #covid-19 #coronavirus https://t.co/i4BIGKzye7
643,0,Coronavirus: los 10 países que más han gastado en enfrentar la pandemia (y cómo se ubican los de América Latina). @bbcmundo.  Observar los datos de #Ecuador.  #coronavirus  #Covid_19  #QuedateEnCasa https://t.co/BRGuLDkl9s
644,0,?? Un estudio menciona que los chilenos se encuentran entre los ciudadanos que menos cumplen con las medidas sanitarias para prevenir los contagios del Covid-19. ??  Revisa la información completa haciendo click en el siguiente link ?? https://t.co/FQ9MUZF6Ih  #Chile #Coronavirus https://t.co/hoF6telYZF
645,0,"[VIDEO] | La falta de una vacuna o un medicamento 100% efectivo para enfrentar al Covid-19"""" ha provocado que proliferen supuestos tratamientos alternativos. Plantas medicinales"""" como el eucalipto y la manzanilla"""" se venden en las calles. » https://t.co/SrM3PF03wi  #COVID19"
646,0,Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de COVID-19.  ? https://t.co/0Pp5cx5iDA https://t.co/aczSlhX4pL
647,0,"#México"""" a cinco días de que comience la reactivación económica y social"""" destacó que se ha """"""""estabilizado"""""""" la mortalidad por el #coronavirus y reiteró que la curva de contagios se ha aplanado.?? https://t.co/VcXn67AdQp"
648,0,Ron Damon - ¿Seguimos en rojo que parece verde pero es amarillo? ?? #cuarentena @ecuabot #Covid_19 #coronavirus #Quito #Ecuador #mipais
649,0,"El coronavirus COVID-19 es solo la 'punta del iceberg' de los virus que pueden afectar al ser humano"""" según especialista china. ? https://t.co/UXvkVybhqE https://t.co/INcNW6zfUM"
650,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre el COVID-19. ? https://t.co/XQ1XNPeJQe https://t.co/t3ih30F5cH
651,0,Los expertos señalaron que la probabilidad de que el virus entre en el sistema de climatización o extracción de aire y se difunda por los conductos es muy baja. https://t.co/4N6LttviDr
652,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/d3DxXyJXRa"
653,0,"El peor problema del mundo no es #Covid_19   es la pésima distribución de riqueza"""" las desigualdades y otros males que en esta #pandemia2020  se han agudizado. Hay que replantear la forma de vida de toda la humanidad!! #coronavirus  #LutoOficial https://t.co/xwVCFjN1F6"
654,0,¿Cuándo fue el pico de contagio de coronavirus en #Quito? -&gt
655,0,"Corrupción en Ecuador"""" peor que el #Covid_19 en el planeta entero. Políticos... han fracasado"""" aunque tengan los bolsillos llenos HAN  -FRA•CA•SA•DO- #Quito #27May #coronavirus #notmyresponsibility #GeorgeFloyd #FelizMiercoles #PencoResponde #LutoOficialESP #BlackLivesMatters https://t.co/j1nhURgP5L"
656,0,"El coronavirus COVID-19 es solo la 'punta del iceberg' de los virus que pueden afectar al ser humano"""" según especialista china. ? https://t.co/UXvkVybhqE https://t.co/gLIx9tkeAQ"
657,0,"""Son seis los compañeros socios del sindicato que han fallecido con enfermedades relacionadas con el Covid-19. Tres socios fallecieron directamente por el coronavirus"""""""""""" dice en @tomebamba Mesías Vicuña"""" secretario del Sindicato de Choferes del Azuay. https://t.co/ye584ztIv7 https://t.co/sDeOq7NlzT"
658,0,"#URGENTE | #ECUADOR ??Mujer sigue buscando a su #abuelita que murió por #coronavirus.  En #Guayaquil"""" una mujer sigue en la lucha de encontrar a su abuela de 93 años que falleció a causa de COVID-19 Ver más aquí ???? https://t.co/EkvzpMa7Ye https://t.co/rMjOEpfBjN"
659,0,"La aerolínea Latam"""" se ha declarado en bancarrota en su país de origen"""" Chile"""" así como en Perú"""" Colombia"""" Ecuador y Estados Unidos"""" lo que equivale a declarar el concurso de acreedores"""" por el """"""""impacto sin precedentes"""""""" de covid-19. https://t.co/JRKSBJcfUp /EL TIEMPO https://t.co/Im9mYpJO2D"
660,0,"1. Medicina tradicional ecuatoriana en tiempos de coronavirus. 2. Plantas medicinales utilizadas para tratar Covid 19. 3. Reglamentación del cañamo en Ecuador"""" estado actual. https://t.co/5xhwMT3RjC"
661,0,Ya solo falta que nos quiten lo bailado ?? #Covid_19 #FelizMiercoles #Ecuador #coronavirus
662,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/iS2raAQ9e9"
663,0,Coronavirus: El Carmen pasará a semáforo amarillo este 1 de junio
664,0,"Andrea Bocelli tuvo coronavirus"""" donó plasma y criticó el miedo al COVID-19 """"""""como si fuera lepra” - Infobae https://t.co/HBEzofhYe5"
665,0,"@GrupoTVCableEC indolentes de la situación del país nos tienen sin servicio por no estar al día"""" son lo peor en servicios de internet del pais @Lenin @Cupsfire_gye @IrvinJoelC5 @Lenin #coronavirus #Covid_19"
666,0,"#PlayasPrevención En plena crisis sanitaria por el coronavirus"""" es importante diferenciar entre los síntomas del Covid-19"""" de la gripe y del resfriado para evitar caer en pánico. https://t.co/IPgYmjhXhh"
667,0,"@Vagotonica No me explico de otra forma como va en retroceso"""" también parece haber un poco reactividad cruzada de células T en personas que no han tenido coronavirus de contacto con virus similares. https://t.co/5YjlwfxYbD"
668,0,"Que hipócrita que eres @Lenin ojalá Dios te perdone"""" porque los Ecuatorianos NO!!!!!! #coronavirus #Covid_19 #COVID__19 #Ecuador #26demayo #Quito #COVID19Ecuador @JorgeGlas @MashiRafael @arepandro https://t.co/XeyeWSQc99"
669,0,"Andrea Bocelli"""" el tenor italiano donó su plasma tras haber padecido COVID – 19 con síntomas leves. A través de un comunicado el hospital de Pisa – Italia"""" agradeció al cantante por su donación"""" que servirá para el estudio """"""""Tsunami"""""""" que busca un tratamiento para el coronavirus. https://t.co/7R68Hhfda1"
670,0,Ecuador registra 3221 muertos por coronavirus y 2055 fallecidos probables por COVID-19 -&gt
671,0,Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos sobre la covid-19. https://t.co/1CKhxBPH4m ? BBCMundo https://t.co/cFe9Eed86X
672,0,"Cuando no podés ocultar muertes""""contagios ni default inventan un espionaje de Macri porque borraron mal un rígido de la AFI. Hay 500 programas gratuitos que borran datos que ni el FMI puede recuperar. Dejen de jugar a maxell smart y sigfrid... #coronavirus #COVID__19 #cuarentena"
673,0,Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de COVID-19.  ? https://t.co/0Pp5cx5iDA https://t.co/IfeHdj8iLs
674,0,"@ert_tinoco Jajaja para resumirte Shamwow. Resulta que ya no tiene coronavirus"""" según la teoría de este man es que en el hospital de la UTPL le han practicado mal la prueba de Covid-19. Nunca estuvo infectado pero el ridículo ya dijo días atrás que "
675,0,"Imágenes de la ignorancia""""  como estas"""" dan cuenta de que no todos entienden la gravedad de la situación que vivimos con la pandemia de covid-19. https://t.co/0wPLoVnSan"
676,0,Odio a mis vecinos. #26demayo #coronavirus #cuarentenafacts #COVID__19 #JuntosEcuador
677,0,- Pepito: eres un HDP - Lucho: eres un #Bucaram - Pepito: aguanta Lucho sin ofender tan duro.   jajajajajajajajajajajajajajajajajajajajajajaja  #QuedateEnCasa #QuitoCulturalOtraVez #JuntosEcuador #Covid_19 #COVID__19 #coronavirus #Quito #Guayaquil #Ecuado
678,0,BBC News Mundo - Fin del confinamiento por coronavirus: qué puedes hacer para evitar contagiarte de covid-19 https://t.co/MYx1Q1tASO
679,0,Iván Duque afirmó que la situación en Venezuela ante la pandemia del coronavirus es ‘una bomba de tiempo’ ?? https://t.co/8OVKW4NxJ4 https://t.co/3ylTaMrEVk
680,0,El gran aumento de casos de negros hospitalizados o fallecidos por covid-19 ha evidenciado las desigualdades raciales en Brasil. Lee el reportaje de @agenciapublica aquí: https://t.co/lwITvU0zeJ
681,0,"Gracias a la gestión de nuestro alcalde Ing. #RodolfoCantos"""" el @GobiernoGuayas entrega aproximadamente 1.200 pruebas rápidas de #COVID_19"""" para hacer un muestreo aleatorio en varios sectores de la zona urbana y rural del cantón"""" y analizar el comportamiento del #CORONAVIRUS https://t.co/S6CyMM7laA"
682,0,#URGENTE   ¡PRESIDENTE DE UN CLUB ECUATORIANO SE ENCUENTRA INTERNADO DEBIDO AL COVID-19!  (AQUÍ LOS DETALLES) https://t.co/VDA5Iyy6tA https://t.co/x851vwpxjK
683,0,Gestión de la crisis por la pandemia de la COVID-19 mermó la imagen de la OMS como organismo humanitario. ? https://t.co/RZkf5P2yU5 #covid19  #coronavirus https://t.co/NktK8vgCOd
684,0,"Coronavirus: Cómo decirle a otra persona que mantenga su distancia o que se ponga la mascarilla"""" sin parecer irrespetuoso o agresivo https://t.co/xByETZWA0q por @eluniversocom"
685,0,Kichilove dice que de Caba le mandamos #COVID__19  a provincia... De la villa azul mandaron varios contagiados al sanatorio Antártida en Caballito. Mañana medio caballito está enfermo. #coronavirus #
686,0,Esto debe darnos duro y hacernos reflexionar a todos los que usamos redes sociales pero sobre todo suben lo que comen junto a la piscina. Este vídeo me acaba de cambiar todo. Ayayay #Covid_19 #coronavirus no significa que no lo podamos hacer sino aparte qué hacemos por los demás? https://t.co/95wUec6Onj
687,0,"#Ecuador  #Covid19 |  3.221 personas han muerto en el país por el coronavirus"""" siendo #Guayas"""" #Manabí y #StaElena las provincias con más decesos confirmados por el MSP &gt"
688,0,"Estos son los casos globales de contagiados"""" muertos y recuperados por #Covid_19 hasta el lunes 25 de mayo de 2020.   Fuente: Johns Hopkins Coronavirus Resource Center. https://t.co/i37KPOoOsD"
689,0,frente al nivel de propagación de la enfermedad del coronavirus COVID-19.  ????????
690,0,"@santiagocastrot ????????????Con todas las medidas de desinfección y bioseguridad que la emergencia sanitaria por COVID-19 exige para evitar la propagación del coronavirus"""" a partir de este miércoles 27 de mayo"""" de 12h00 a… https://t.co/JELyVVO0In"
691,0,"Quito llegará este martes 26 de mayo al pico más alto de infectados de coronavirus"""" 88 días después de que se anunciara el primer caso de COVID-19 en el país. https://t.co/phrx8mt6TF"
692,0,"El tenor italiano Andrea Bocelli"""" quien tuvo #coronavirus a inicios de marzo"""" donó su plasma para la investigación científica sobre el virus. https://t.co/Gmdq0E6Erh"
693,0,"#InfoGlobal | La cifra mundial es de 5""""495""""061 infectados de #coronavirus"""" 346""""232 fallecidos y 2""""232""""593 personas recuperadas.  #covid_19?? https://t.co/nQVYXGVGij"
694,0,"#Ecuador  #Covid19 |  3.221 personas han muerto en el país por el coronavirus"""" siendo #Guayas"""" #Manabí y #StaElena las provincias con más decesos confirmados por el MSP &gt"
695,0,"#Ecuador  #Covid19 |  3.221 personas han muerto en el país por el coronavirus"""" siendo #Guayas"""" #Manabí y #StaElena las provincias con más decesos confirmados por el MSP &gt"
696,0,"Las autoridades de Reino Unido han confirmado este martes 134 fallecimientos más por la pandemia de coronavirus"""" lo que eleva por encima de 37.000 el balance provisional de fallecidos por COVID-19"""" la enfermedad derivada del nuevo coronavirus originado en la ciudad china de Wuhan https://t.co/BV7CGas7AZ"
697,0,#UCSGNoticias| La extrema derecha y el COVID-19: una relación que ha causado millones de muertes. Lea más aquí: https://t.co/paI4rl1Flv https://t.co/AVSBHzgI1m
698,0,#URGENTE | #COVID_19 5.276 #muertos en Ecuador por #coronavirus y causas similares.  https://t.co/AKYwNunHWW
699,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/MQ172v30TD"
700,0,#URGENTE   ¡PRESIDENTE DE UN CLUB ECUATORIANO SE ENCUENTRA INTERNADO DEBIDO AL COVID-19!  (AQUÍ LOS DETALLES) https://t.co/VDA5Iyy6tA https://t.co/qgRoftmgbU
701,0,Coronavirus: cómo fueron controladas las epidemias de SARS y MERS (y en qué se diferencian de la de covid-19) https://t.co/uK82FCCvwn https://t.co/MfarOvVbXb
702,0,"#ESPECTÁCULO | Andrea Bocelli tuvo coronavirus"""" donó plasma y criticó el miedo al COVID-19 """"""""como si fuera lepra""""""""   Más detalles en el siguiente link  https://t.co/AQNKtONphc https://t.co/mM2YGxOst1"
703,0,Quito No está en el pico de contagio por #Covid_19. Ministro de Salud ahora revela que 1 de cada 3 personas de Quito desarrolló inmunidad para #coronavirus con base en #pruebarapida #anticuerpos . Estudio de 25 de mayo. OJO: 54% de contagiados rompió aislamiento. @revistavistazo
704,0,"El coronavirus y sus bulos: 553 mentiras"""" alertas falsas y desinformaciones sobre COVID-19 https://t.co/b6Km4BvgwG"
705,0,Noticia de @eluniversocom de abril llamo a los números de Chongon y del H @PoliciaEcuador  y son #equivocados es dificil constatar una noticia? https://t.co/rVhqMVO9i6
706,0,"Coronavirus: OMS ve improbable una segunda ola de Covid-19"""" pero Europa cree lo contrario https://t.co/GyNwJ1LXuV"
707,0,Presentamos los datos de la situación de la provincia de Cotopaxi por COVID-19 (Coronavirus) con corte del día jueves 21 de Mayo del 2020 a la 14:00. https://t.co/WEPuA7YyuY
708,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/Oz4zAG2QW1"
709,0,#URGENTE | #COVID_19 Buscan crear grupos comunitarios para enfrentar al #coronavirus en los barrios de #Manabí y #Quito.  https://t.co/xuPraJ7ysF
710,0,"@alferdez y @horaciorlarreta """" si me duele el pecho y el same no viene porque no tengo síntomas de #Covid_19 ? Hay alguna chance que el #PermisoDeCirculacion demore menos de 24 hs"""" porque no creo que el miocardio aguante tanto tiempo.  Gracias. #corona"
711,0,"Que hijos de putas son los políticos. Cuidan y testean a los #villeros"""" no porque los consideren vulnerables"""" sino porque son sus votantes. #coronavirus #Covid_19 #cuarentena #CuarentenaCavernicola #OfeliaPateticaSosVos"
712,0,"?? Si tenés síntomas o dudas del #Coronavirus COVID-19"""" contactate con la línea de atención ciudadana al 148. No te automediques y permanecé en tu domicilio   #QuedateEnCasa #CuidarteEsCuidarnos https://t.co/eZJ19vzemD"
